"","20210112_30102534301221-01_P0091-3 D0 media_06.RCC","20210113_30102534541221-01_P0091-7 LUNG D3 NMC2 100ug.ml_07.RCC","20210113_30102534541221-01_P0091-8 LUNG D3 IFNy 100ng.ml_08.RCC","20210113_30102534541221-01_P0091-9 LUNG D3 IgG1 100ug.ml_09.RCC","20210113_30102534541221-01_P0091-10 LUNG D3 NMC2 30ug.ml_10.RCC","20210112_30102534301221-01_P0091-2 D0 media_05.RCC","20210108_P0090_D0_Control(3).RCC","20210108_P0090_D0_Control(1).RCC","20210108_P0090_D0_Control(2).RCC","20210112_30102534301221-01_P0091-1 D3 IgG1 100ug]mL_07.RCC","20210112_30102534301221-01_P0090-12 D3 IFNy 100ng]mL_03.RCC","20210112_30102534301221-01_P0091-1 D0 media_04.RCC","20210112_30102534301221-01_P0091-3 D3 NMC2 100ug]mL_09.RCC","20210108_P0090_D3_IFNg_100ngml(1).RCC","20210108_P0090_D3_IgG1_100ugml(3).RCC","20210112_30102534301221-01_P0090-11 D3 NMC2 100ug]mL_02.RCC","20210112_30102534301221-01_P0090-10 D3 NMC2 30ug]mL_01.RCC","20210108_P0090_D3_IFNg_100ngml(2).RCC","20210108_P0090_D3_NMC2_100ugml(2).RCC","20210108_P0090_D3_NMC2_30ugml(1).RCC","20210108_P0090_D3_IgG1_100ugml(2).RCC","20210108_P0090_D3_IgG1_100ugml(1).RCC","20210108_P0090_D3_NMC2_30ugml(2).RCC","20210108_P0090_D3_NMC2_100ugml(1).RCC","20210112_30102534301221-01_P0091-5 D3 IgG1 100ug]mL_11.RCC","20210112_30102534301221-01_P0091-6 D3 NMC2 30ug]mL_12.RCC","20210112_30102534301221-01_P0091-4 D3 IFNy 100ng]mL_10.RCC","20210113_30102534541221-01_P0091-11 LUNG D3 NMC2 100ug.ml_11.RCC","20210112_30102534301221-01_P0091-2 D3 NMC2 30ug]mL_08.RCC","20210113_30102534541221-01_P0091-12 LUNG D3 IFNy 100ng.ml_12.RCC"
"MAGEA4 - mRNA",7.18915358920855,8.2111232151913,8.37998378635502,8.26542089893891,8.08408495659579,3.47136437156448,5.64899462176469,5.93020781862037,5.80504458074451,7.20896020132605,6.47739081601437,6.64611061491351,6.71856705512193,4.09524779768106,7.11080092615341,6.60685947443669,6.13966999639742,7.33977512328771,6.54497127736634,6.95794514185333,6.70470049593573,5.71197336704466,6.89656051638058,6.52790648209607,2.8094449030964,5.96096384835275,7.22868850543975,7.21000523713452,6.39880813515202,7.07583100115869
"SOX11 - mRNA",6.18915358920855,8.08559240037893,8.3185833537216,8.02441296438544,8.20539116886932,3.47136437156448,6.68141600873069,6.49724848468846,5.89524224114932,7.79392265329085,6.64731579047093,6.32418259925047,7.41900668158606,4.09524779768106,7.2551908320093,7.67098984660823,7.72463240162888,7.57424022151525,7.19704807226724,6.68664317885846,7.17863172963434,6.5448632899482,7.00347570299873,7.27113100176018,6.03707552884819,7.54592634907391,6.60720013979214,7.46634498880804,7.1033521669138,7.11059641371779
"COL5A1 - mRNA",6.5110817117769,7.87408823508811,8.34961032702861,8.31986875207341,8.03255462328365,6.7097471825245,6.91748344467112,6.6671734932286,6.20840018434808,7.20896020132605,7.47739080791864,7.78361426044629,7.30352951474652,7.50946478164692,7.50672960164952,7.31735285148549,6.72463240162888,7.33977512328771,6.85309354361047,6.73555272051688,7.02662862955034,5.46686086207248,6.10301128809736,6.61905427315769,2.8094449030964,6.76831882003973,6.90676043459948,7.43239751509185,5.81384556603949,6.84756206634412
"CD45RB - mRNA",6.77411603061328,8.2111232151913,8.52294184813521,8.26542089893891,7.92362027971155,6.61021158182585,7.54711493621781,7.40413899938177,7.43581076113361,7.4016053133979,6.79931897890579,7.4116454553289,6.71856705512193,7.77249923366744,7.4478359099517,6.84786758418782,7.55470746242538,7.11029324522623,7.19704807226724,7.1862141572639,6.48897180398796,5.71197336704466,6.054101806311,6.04873863023697,2.8094449030964,6.42039550699433,6.3661919985843,7.16936323287035,5.73138347222738,7.0036814073451
"ANGPT1 - mRNA",6.5110817117769,8.01847815672223,8.34961032702861,7.8503834434195,8.00608239467887,3.47136437156448,6.61582773509589,6.2627830581985,6.24316554630104,6.86103700339678,7.06235335451556,6.32418259925047,7.52592195956672,8.07506190828286,7.4478359099517,6.84786758418782,7.2551471728932,7.33977512328771,6.79651011358044,6.82866210713906,6.11973794680552,6.23553528121851,6.62238556336083,6.86232549097623,2.8094449030964,6.96096384835275,6.22868851505859,7.3976322048984,6.22888326408076,6.30324159083361
"CASP9 - mRNA",6.5110817117769,8.32660051050454,8.08042362208855,7.69426424918244,7.95163466742219,3.47136437156448,6.744151809537,6.17532035786089,6.02077313131313,7.57153034896966,6.79931897890579,6.64611061491351,7.04049508699455,7.45057106455141,6.86287351252155,7.39535539728831,7.0141390064226,7.2065085510545,6.79651011358044,7.1862141572639,6.66405855964985,6.49333300700726,6.89656051638058,6.78570418953391,2.8094449030964,6.28289202198539,7.1546878759018,7.56364224301224,6.39880813515202,6.88820414027154
"TIE1 - mRNA",6.99650857058257,8.43351565600107,8.34961032702861,8.02441296438544,8.109175791081,3.47136437156448,6.86198829323377,6.69888225142617,6.78158554319976,7.20896020132605,7.17783070977035,6.78361426044629,6.71856705512193,7.32504023570225,7.38643550037423,7.23489065351531,6.55470747009866,6.71174384642911,7.32257886504267,7.44337194581468,6.89232749978619,6.8204977372643,7.3859453197977,7.19416919842849,2.8094449030964,6.54592635679403,6.90676043459948,7.79496768913462,6.77320361378379,7.52563394953421
"TNFRSF18 - mRNA",6.5110817117769,7.62616074854846,8.08042362208855,8.29290166826905,8.05854984844434,3.47136437156448,6.14375920963854,6.2627830581985,5.80504458074451,6.72353346971827,6.79931897890579,6.64611061491351,6.52592196739464,7.32504023570225,7.50672960164952,6.84786758418782,7.2551471728932,7.29670634256233,6.61208556663003,6.78285847198025,4.35155787445556,5.66616971028183,5.89656050427173,5.86232549097623,5.86715051642078,6.54592635679403,6.71411531199821,6.79496768913462,5.10335218789752,6.17771059913702
"NOTCH1 - mRNA",6.18915358920855,7.71362354770205,8.08042362208855,8.08854321676336,5.4308195266067,3.47136437156448,6.71312489168131,6.56763769698669,6.70882920008617,7.4016053133979,6.79931897890579,6.32418259925047,7.71856705512193,7.56604834351135,7.03279858695618,7.14742792240705,6.55470747009866,7.05966726389232,6.7376163282704,6.87305626149766,6.44166612882918,6.71197338080627,6.36604574990096,6.7592320420997,6.45211301714194,7.28289202198539,6.3661919985843,7.21000523713452,6.59811692296832,6.71827909011246
"IL10 - mRNA",6.5110817117769,7.71362354770205,8.60237628131166,8.26542089893891,7.71062642646526,3.47136437156448,7.14375920963854,6.79003014656959,6.89524225326924,6.98656773448367,6.93682248616989,6.49410750066207,7.52592195956672,7.62049604858206,7.18480165946758,6.73239031458239,7.87663543914425,7.0071997743053,6.67621579183532,6.82866210713906,6.74422892217568,5.56995431566748,6.00347570299873,6.17426954137854,5.86715051642078,6.6614035468966,6.3661919985843,6.89806114849799,5.81384556603949,6.88820414027154
"P4HA1 - mRNA",7.18915358920855,8.38104820148769,8.40973120230871,8.49571854787526,8.1338378578902,7.38781921340574,7.74415181626603,7.87576003914788,8.08925294218297,7.20896020132605,7.06235335451556,6.64611061491351,6.88849196676063,7.77249923366744,7.95033625242518,8.19182205903416,8.07826940547118,7.67857703466831,8.26117829255647,7.95794514185333,8.08936448624832,8.19578910509986,8.07876388556976,7.58930700070302,7.18907861130815,2.81824358531489,7.22868850543975,7.74051987662916,7.00147262301092,7.47316653949942
"MS4A4A - mRNA",6.77411603061328,7.87408823508811,8.18733877955819,7.60937524162092,5.4308195266067,7.195174082547,8.93102989413866,9.45609116547759,9.05052043570906,6.72353346971827,6.79931897890579,7.64611062211572,6.71856705512193,7.11353616365691,7.11080092615341,7.14742792240705,6.13966999639742,7.2065085510545,6.96000882685923,7.07658956780914,6.66405855964985,6.56995431566748,5.78108331914206,6.93508185129954,6.32658214404588,2.81824358531489,7.43032237706466,7.36200827698641,7.42528032475232,6.71827909011246
"LILRB2 - mRNA",6.77411603061328,8.27001694708619,7.83941554632734,4.99184601639063,5.4308195266067,6.61021158182585,7.09645361694507,6.53287226510026,6.31027980102777,6.98656773448367,7.06235335451556,2.75168158722949,6.88849196676063,7.32504023570225,7.2551908320093,6.95478275142539,7.13967000662845,6.71174384642911,6.7376163282704,6.9161249327106,6.66405855964985,6.43989376708072,6.75070963883881,7.37938405119188,5.86715051642078,2.81824358531489,6.60720013979214,6.74051987662916,6.92932280318771,7.36213512642935
"IRF5 - mRNA",6.77411603061328,8.2111232151913,8.52294184813521,8.26542089893891,8.15808542134328,6.38781922202002,6.61582773509589,6.53287226510026,6.80504458074451,7.72353346289238,7.86970839068429,2.75168158722949,7.17799854299741,7.38917060989401,7.99215651494676,7.73239031458239,6.72463240162888,7.57424022151525,7.32257886504267,6.68664317885846,6.57916963145516,6.46686086207248,6.51804882410639,7.04873863023697,5.86715051642078,6.86785446712164,7.07668529977496,7.28800779477973,6.4512756441992,7.30324159083361
"TGFBR1 - mRNA",6.77411603061328,8.62616075219971,8.40973120230871,7.92253322887039,8.03255462328365,7.38781921340574,7.91748343870387,7.90324068285527,7.8508481937529,7.79392265329085,7.28474574501116,2.75168158722949,7.71856705512193,7.32504023570225,7.4478359099517,7.31735285148549,7.2551471728932,7.7441653684715,7.5449712696411,7.82866210079287,7.83855630114656,7.43989376708072,7.81083067966973,7.37938405119188,7.0370755178631,6.42039550699433,6.81365106066764,7.56364224301224,7.22888326408076,6.84756206634412
"SLC1A5 - mRNA",7.774116037204,3.89990153342207,7.5499089634272,4.99184601639063,5.4308195266067,7.50329634269488,6.97092264764889,6.63475190390678,6.98013121284049,7.4016053133979,7.28474574501116,7.32418260825324,7.41900668158606,7.11353616365691,6.86287351252155,6.46935601729441,7.46159809946961,7.15920292158209,6.67621579183532,7.03811538735184,6.89232749978619,6.56995431566748,6.58843821121584,6.61905427315769,7.45211301714194,7.60482002423125,7.49172283913228,7.4995118685029,7.79366779752558,7.41871877452655
"PALMD - mRNA",6.5110817117769,3.89990153342207,7.70191198604289,4.99184601639063,5.4308195266067,6.7097471825245,6.3188458952095,6.03330132545379,6.52327348229871,7.10204489764652,7.64731579766713,7.90914506396057,7.52592195956672,7.77249923366744,7.67022833364909,7.14742792240705,7.55470746242538,7.33977512328771,6.90754141683623,6.82866210713906,7.08936448095128,6.59461642806888,6.95100825062212,6.81169952906008,7.32658213505808,6.96096384835275,6.90676043459948,7.43239751509185,6.59811692296832,7.07583100115869
"BBC3 - mRNA",6.5110817117769,3.89990153342207,7.88248418521993,4.99184601639063,5.4308195266067,7.12478472659764,7.18956293304606,7.21971447237991,6.98013121284049,6.72353346971827,7.86970839068429,6.90914506396057,7.04049508699455,7.18753677583396,7.11080092615341,6.46935601729441,6.36206246450432,7.2065085510545,7.05954449345743,6.87305626149766,6.70470049593573,6.10429079899782,6.83997694103187,6.36189653675834,7.32658213505808,6.54592635679403,6.60720013979214,6.49951187647544,6.50190167292427,6.71827909011246
"HEY1 - mRNA",6.18915358920855,3.89990153342207,7.60237628131166,4.99184601639063,5.4308195266067,6.97278157916972,7.91748343870387,7.65105377267774,7.67102722363877,7.4016053133979,7.17783070977035,6.78361426044629,8.11088437939939,7.32504023570225,7.81706972174988,6.95478275142539,7.36206247327378,7.42223714741598,7.28193681282074,7.2549268172703,6.74422892217568,6.90179781243852,7.10301128809736,7.3441945694571,6.95461327043656,6.76831882003973,6.71411531199821,7.65479006290419,6.92932280318771,7.30324159083361
"POLR2A - mRNA",6.99650857058257,3.89990153342207,7.83941554632734,4.99184601639063,5.4308195266067,7.2622881535543,7.84777441755922,7.46072247435064,7.70882920008617,6.98656773448367,7.93682248616989,6.90914506396057,7.88849197284901,7.56604834351135,6.86287351252155,6.84786758418782,7.2551471728932,7.38159522468096,6.96000882685923,6.41362469670674,7.26269590573638,6.95990088193683,6.81083067966973,6.83723457092386,7.39071240800008,7.13088881119443,6.71411531199821,7.21000523713452,7.13577378403133,7.04020726172873
"IL2RB - mRNA",6.18915358920855,3.89990153342207,7.9243043776838,4.99184601639063,5.4308195266067,6.61021158182585,6.47496521019422,6.2627830581985,5.89524224114932,6.98656773448367,7.79931897890579,7.02462229246083,7.17799854299741,4.09524779768106,7.2551908320093,7.05431846916995,7.80263488419348,6.71174384642911,6.47458194406728,6.41362469670674,6.48897180398796,5.99737556120658,6.62238556336083,6.70478428266462,6.45211301714194,6.96096384835275,6.81365106066764,7.21000523713452,6.5508112474047,6.11059641371779
"KAT2B - mRNA",6.5110817117769,3.89990153342207,8.00447475156886,4.99184601639063,5.4308195266067,6.89031947843322,7.72872176477079,7.69888225142617,7.48020481459,7.10204489764652,7.79931897890579,8.02462229246084,6.52592196739464,4.09524779768106,7.32230503087267,7.46935601729441,7.55470746242538,7.05966726389232,6.90754141683623,7.2549268172703,6.2352151913558,6.79943617429573,6.97748047851984,6.95854086063391,6.86715051642078,7.54592634907391,7.29907774859379,7.65479006290419,7.47681059226022,7.07583100115869
"BID - mRNA",6.77411603061328,3.89990153342207,7.70191198604289,7.8129087894922,5.4308195266067,7.05078412502363,6.64899462176469,6.4232477620353,6.70882920008617,7.72353346289238,8.56485375727068,7.57211014491448,7.04049508699455,7.18753677583396,7.03279858695618,7.46935601729441,7.36206247327378,7.25231230263246,7.15265388162591,6.87305626149766,6.96104027557121,6.73434112375637,6.75070963883881,6.93508185129954,6.77404111862036,7.13088881119443,6.90676043459948,7.21000523713452,6.85337399954171,7.04020726172873
"WNT10A - mRNA",7.18915358920855,3.89990153342207,7.65300236692543,7.56498118021175,5.4308195266067,6.80285661362027,5.64899462176469,5.76028280534835,5.43581075280117,7.30849582482043,7.64731579766713,8.07907000138322,6.71856705512193,7.32504023570225,7.2551908320093,6.46935601729441,7.2551471728932,7.42223714741598,7.19704807226724,7.11406431461072,7.2352151913558,6.94079210781628,6.62238556336083,7.23316324321751,7.11507795181239,7.71585131191559,6.81365106066764,7.16936323287035,6.5508112474047,7.0036814073451
"MLH1 - mRNA",6.77411603061328,3.89990153342207,7.70191198604289,7.65244413126287,7.83615748302565,7.50329634269488,7.12030021908635,6.76028280534835,6.87321598255316,8.04546155914493,7.79931897890579,7.71649995858118,7.52592195956672,7.91000273642341,7.50672960164952,7.05431846916995,7.13967000662845,7.33977512328771,6.85309354361047,7.66155207209306,7.39275645051219,6.88189830426612,7.15031719651318,7.23316324321751,7.25946786858109,8.35328132517239,7.29907774859379,7.65479006290419,7.47681059226022,7.21013220836468
"LAMA1 - mRNA",6.18915358920855,3.89990153342207,8.15257327641515,8.31986875207341,7.77475680221392,6.97278157916972,6.27702583592146,6.60158514598879,6.17277617365251,7.92516721455101,8.06235334911841,6.90914506396057,8.04049508699455,7.56604834351135,7.72085451149583,7.84786759045008,7.87663543914425,7.0071997743053,7.24011671810478,6.9161249327106,7.14948540917576,7.06952531997279,7.05410181716721,7.36189653675834,6.95461327043656,7.81894488580791,6.60720013979214,7.3976322048984,6.28777690004553,6.52563394953421
"MS4A6A - mRNA",6.99650857058257,3.89990153342207,7.83941554632734,8.05683431463558,5.4308195266067,7.05078412502363,7.41838165068797,7.2627830581985,7.78158553664308,7.48906811650356,7.17783070977035,6.64611061491351,7.62545758771571,7.32504023570225,7.2551908320093,7.67098984660823,7.2551471728932,7.05966726389232,7.10685011613101,6.82866210713906,6.2352151913558,6.10429079899782,6.62238556336083,6.78570418953391,6.86715051642078,6.6614035468966,6.3661919985843,7.59466904030738,6.1033521669138,6.52563394953421
"DAB2 - mRNA",6.77411603061328,3.89990153342207,7.96494637224463,7.77443459711337,7.74304792038089,6.80285661362027,8.45634952739297,8.60158514598879,8.39774264869454,7.4016053133979,8.17783070977035,7.4116454553289,7.30352951474652,7.50946478164692,7.86287350632409,6.46935601729441,7.94702492430133,7.25231230263246,7.88057432547581,7.383251024979,6.66405855964985,6.68925325078881,7.24051491869874,7.02671237755199,7.72513135813585,7.54592634907391,7.43032237706466,7.43239751509185,6.5508112474047,6.71827909011246
"ITGA6 - mRNA",7.18915358920855,3.89990153342207,8.00447475156886,7.99124597867783,5.4308195266067,6.89031947843322,8.44695076088151,8.18654757243037,8.47290002602517,7.92516721455101,8.33537195239833,7.57211014491448,7.30352951474652,7.50946478164692,7.56331324687139,7.14742792240705,7.36206247327378,7.2065085510545,7.28193681282074,7.73555272051688,6.78270302395203,7.74539643938611,7.21848858947201,7.37938405119188,6.77404111862036,7.48452582757014,7.86095671007929,7.46634498880804,6.81384556603949,7.14454374030008
"TGFB2 - mRNA",6.99650857058257,3.89990153342207,7.88248418521993,7.77443459711337,7.97911524913649,7.12478472659764,7.21193076219183,6.87576003914788,6.70882920008617,7.20896020132605,9.00095281360595,8.49410750066207,7.04049508699455,7.67296350120489,7.76976411060906,7.73239031458239,8.72463240162888,6.95275191522904,7.24011671810478,4.45440721921336,6.66405855964985,5.17140496816718,5.5180488398479,5.86232549097623,8.2934152366348,7.54592634907391,6.3661919985843,6.62504269743652,5.4512756441992,6.30324159083361
"GIMAP6 - mRNA",6.18915358920855,3.89990153342207,7.70191198604289,7.65244413126287,5.4308195266067,6.38781922202002,6.5818803793564,6.81917659235191,6.46555806286544,7.48906811650356,7.93682248616989,7.32418260825324,6.71856705512193,7.25792599956958,7.18480165946758,6.84786758418782,7.36206247327378,7.05966726389232,6.15265388162591,6.2880937176994,6.34213056079025,5.5193282773066,6.36604574990096,6.28974663586197,6.95461327043656,6.86785446712164,6.81365106066764,4.380265096346,5.73138347222738,6.88820414027154
"IL15 - mRNA",7.35907860602919,7.62616074854846,7.49546104141786,8.02441296438544,5.4308195266067,7.12478472659764,6.04754399428926,6.69888225142617,6.31027980102777,6.86103700339678,8.33537195239833,7.57211014491448,6.71856705512193,7.45057106455141,7.50672960164952,6.84786758418782,7.55470746242538,6.95275191522904,6.54497127736634,6.52910188678928,6.11973794680552,5.61886400118568,5.78108331914206,6.21379796603665,7.18907861130815,7.13088881119443,7.22868850543975,6.43239751509185,6.16748245597973,6.4187187660948
"UBA7 - mRNA",6.99650857058257,7.533051282816,7.79502141771715,7.92253322887039,5.4308195266067,6.61021158182585,6.77452547988911,6.72990914497851,6.37441017480725,6.98656773448367,7.72531840700645,7.64611062211572,7.30352951474652,7.56604834351135,7.18480165946758,6.84786758418782,7.2551471728932,7.0071997743053,6.90754141683623,6.73555272051688,6.62223830319985,5.46686086207248,6.65555234642528,5.86232549097623,6.56759024216694,6.42039550699433,6.71411531199821,6.49951187647544,5.4512756441992,6.84756206634412
"PIK3CA - mRNA",6.5110817117769,8.32660051050454,7.70191198604289,7.8129087894922,7.89505101853987,6.7097471825245,7.23395708415075,7.0579633016576,6.9593726755284,7.10204489764652,7.17783070977035,7.02462229246083,6.52592196739464,7.77249923366744,6.86287351252155,3.22973526082972,6.36206246450432,4.26985221203887,7.47458194406728,6.87305626149766,6.57916963145516,6.71197338080627,6.81083067966973,7.21379795631802,6.18907861130815,5.96096384835275,6.49172284714798,7.65479006290419,7.1033521669138,6.24184106046678
"MSH2 - mRNA",7.35907860602919,8.08559240037893,8.18733877955819,8.26542089893891,7.77475680221392,7.38781921340574,7.29808746573916,6.87576003914788,7.20840018434808,7.72353346289238,6.79931897890579,7.13153750587477,6.52592196739464,7.56604834351135,7.56331324687139,7.67098984660823,7.13967000662845,4.26985221203887,7.82507912021555,7.15059021979572,7.11973793643215,7.2818288841144,7.32540387434484,7.54350329949025,6.77404111862036,6.86785446712164,6.99422333950387,7.59466904030738,6.73138345864968,6.92773248240396
"MFGE8 - mRNA",7.64858524559266,7.62616074854846,4.65347160813647,7.69426424918244,5.4308195266067,6.97278157916972,8.25565217041246,7.93020782453522,8.0307572094654,7.57153034896966,7.56485375727068,7.57211014491448,7.04049508699455,7.86560859063505,7.86287350632409,7.73239031458239,7.64217026711481,6.89616839058949,7.24011671810478,7.32051522123804,6.44166612882918,6.51932826157904,7.19612076266973,7.02671237755199,7.39071240800008,7.20889130694281,7.07668529977496,7.53193336904989,7.07018548988009,7.27286794878665
