"","20201209_30102534211221-01_P0094 D3 27 nmc2 30_12.RCC","20201209_30102534211221-01_P0094 D3 18 nmc2 30_03.RCC","20201209_30102534211221-01_P0094 D3 23 PD1 250_08.RCC","20201208_30102534591221-01_P0094 D3 8 nmc2 100_05.RCC","20201208_30102534591221-01_P0094 D3 9 nmc2 30_06.RCC","20201209_30102534211221-01_P0094 D3 17 nmc2 100_02.RCC","20201209_30102534211221-01_P0094 D3 16 IFN_01.RCC","20201209_30102534211221-01_P0094 D3 26 nmc2 100_11.RCC","20201204_30102534581221-01_P0094 D0 1_07.RCC","20201204_30102534581221-01_P0094 D0 2 _08.RCC","20201204_30102534581221-01_P0094 D0 3_09.RCC","20201209_30102534211221-01_P0094 D3 19 IgG 250_04.RCC","20201208_30102534591221-01_P0094 D3 14 PD1 250_11.RCC","20201209_30102534211221-01_P0094 D3 25 IFN_10.RCC","20201208_30102534591221-01_P0094 D3 10 IgG 250_07.RCC","20201204_30102534581221-01_P0094 IgG 250 D3 1_10.RCC","20201208_30102534591221-01_P0094 D3 7 IFN_04.RCC"
"DUSP5 - mRNA",7.51221830428634,7.34083389701985,7.42347757882377,7.76467957680628,7.52150375432491,7.08381072883877,7.23117414952656,7.45882048327383,8.63703342166898,8.96658774013423,8.69447298827569,7.06959104123924,7.6711414936564,7.42181957971666,7.36700527791432,7.29575310485872,7.49172920358098
"H2AFX - mRNA",7.84027245442083,7.45947839890498,7.42347757882377,7.26217916772614,7.35800495734215,7.51062547267304,7.36682924556026,7.16603877197378,8.91641581230099,8.99957952838124,9.28454229672626,7.27163485245593,7.39336047481884,7.23019961186755,7.25942533681173,7.33102857960625,7.36706661893269
"CTAG1B - mRNA",7.08691254970888,7.21155088341217,7.26521541500831,7.26217916772614,7.53857722574532,7.85351316535267,7.1688898270735,7.66428950570657,9.49458913620488,9.48321316303621,9.33710082552568,7.63875175179322,7.57857539039885,7.64113271954801,7.60535291092368,7.33798142941869,7.53409529065077
"FLNB - mRNA",7.31518149596893,7.34083389701985,7.43281533930216,7.26217916772614,7.52150375432491,7.38189208871993,7.40335510126363,7.36767255670845,9.7121124833268,9.92094967121929,9.58696722727389,7.06959104123924,7.71923578789143,7.36322508954494,7.35834038914731,7.62622638190075,7.36184889477987
"VEGFA - mRNA",7.73898923567648,7.53347897829954,7.48760773720212,7.51593583758217,7.34835481965205,7.72292903341475,7.65128254697958,7.55835613112952,9.76948366397087,10.0108263443903,9.78193575844431,7.35909764867033,8.1577322578134,7.42897948987195,7.40115347109239,7.45132281332396,7.4480813828855
"IFITM1 - mRNA",7.68554988420955,7.99291059764475,7.78604753028119,7.73832815307072,7.7290990631587,7.75298634090879,7.66638948153136,7.89939306386954,10.0098426244556,10.1047911668993,10.0497771070565,7.54012365913853,7.91089511781946,7.42897948987195,7.60535291092368,7.48303180207738,7.45299677174037
"TAP1 - mRNA",7.38389423193759,7.29901372237221,7.47861904561481,7.58410737539089,8.14041353474495,7.82549871958878,7.18995151045783,7.77484797430166,9.94408816953208,9.9780935929885,10.1356512078038,7.61955808718466,7.21476317907856,7.34062367661071,7.40115347109239,7.47043161186706,7.33547350155757
"EGR1 - mRNA",7.4811914184581,7.40137537348905,7.07555422650757,7.58410737539089,8.31901079964497,7.15307340822532,7.21071013654236,7.94214272888315,10.1308033674592,10.2180237926178,10.0497771070565,7.78948310248385,7.83289262113764,7.42897948987195,7.25008759372417,7.20739732805629,7.78470592516216
"DUSP1 - mRNA",7.20555702386624,7.32007526965572,6.9895809013168,7.12652410146053,7.20600185217155,7.08381072883877,7.23117414952656,6.9526351564311,10.30388705171,10.3339986576465,10.4066705773891,6.68256784790508,7.07390064373677,6.56518378876982,6.65572636545415,6.9773916478897,7.03468412553302
"CXCR4 - mRNA",7.08691254970888,7.18883088169222,7.48760773720212,7.23416487411254,7.46903636060387,6.88099396262276,6.43897898334975,7.18396061237933,9.06128944077507,9.19191104165101,9.15947472525104,6.70702099100671,7.1693202552464,6.73655222085471,6.35834039793943,6.26689831712593,6.63702877952898
"ADM - mRNA",7.38389423193759,7.16574719505502,6.92487519713916,6.94256130419981,6.9620763680269,7.26159783356588,7.1258211285754,6.88850478883446,9.10205899566796,9.2730306398887,9.26400540912242,6.63238223044092,6.83289262113764,6.32535692791126,6.62715712225382,6.55640490536706,6.74517750100249
"IL12RB2 - mRNA",6.7649843354354,7.34083389701985,7.2547230072369,7.28055769942027,7.02400403296243,7.08381072883877,7.14751611657441,7.2364279730975,8.68553191561058,8.79216344946253,8.73234104072336,7.53330239677241,6.67926950696025,7.36322508954494,6.97198568659471,7.20739732805629,7.1602150507132
"IRF1 - mRNA",7.44948268451233,7.11844148161637,7.05150867488272,7.02117112290229,7.55545111071705,7.52811281685688,7.52437049331116,7.21915005578398,8.76102209515998,8.71174468257965,8.63573915033703,6.92072765135552,7.20353605256863,6.57812284665382,6.49109562688746,6.85671009277714,6.90437608441049
"GBP1 - mRNA",3.92780564260213,5.53347897051252,5.1108872444148,5.75813679703791,6.15155421246358,6.82549871322867,6.25135195384578,5.88850480101111,9.04279306389718,8.9380699214294,9.10855077788182,5.76639949420888,6.08617899293524,5.49868842930111,5.62715712225382,5.90432821097715,5.40307158838934
"CXCL10 - mRNA",3.92780564260213,5.73511273282084,5.85713064895757,6.29870517673458,6.80161166520384,6.32299853806237,6.43897898334975,6.09203817202469,10.0658767581607,9.99832443177244,10.1883709167763,6.16975515417851,6.03642600989426,6.23019961186755,5.91403843704604,5.33798141158456,5.23060437236065
"CENPF - mRNA",3.92780564260213,6.42100425219803,5.93805071131441,5.85941998739401,5.48673818180682,5.96042835055578,7.21071013654236,6.09203817202469,8.07955167959156,8.32000142873821,8.15669230863969,6.88901880776973,5.93145640094122,6.84758366302299,6.5682634830662,6.95042463571675,7.34608164002772
"PDK1 - mRNA",6.7649843354354,6.3408339059193,6.2010850230236,6.51593583758217,6.25846926997184,6.85351315911487,7.08142703407284,6.12951288178159,8.31356314358274,8.58370544850522,8.32970862148921,6.31999784877741,6.86174745323687,6.8260504236742,6.5682634830662,6.84699501280007,6.69626789634787
"CCNB1 - mRNA",6.81561049678706,6.85540698441485,6.51424294271906,6.20559565138936,6.66834508135849,6.24053630790918,7.03562337091921,6.57203100939485,7.92653996012792,8.20720084785528,7.91467107736864,6.64509327517453,6.15773226286527,6.74804795547027,6.75148531911702,6.71435715046331,7.12984142763673
"NECTIN2 - mRNA",6.48119141038367,6.56910288708062,5.82911618104132,6.36909435016125,6.31901079512743,6.76778327923309,6.43897898334975,6.39869947426057,7.58684768993175,7.94590350586202,7.6790428685098,6.39716567073887,6.57857539794622,6.14580733265718,6.66980159484236,6.68193571336311,6.62836376262011
"BNIP3L - mRNA",6.7649843354354,6.29901372237221,6.49654101113267,6.98800426723267,6.6837751969229,6.64492654645223,6.21071012680291,6.6770007150437,7.76666871901568,7.7148044537076,7.47973401622328,6.67018424246836,6.78849849782443,6.38547775145486,6.4427326977289,6.84699501280007,6.72092995270435
"DTX3L - mRNA",6.71251702706657,6.38147588052836,6.2010850230236,6.74496130019696,6.75854295781213,6.98596342559104,6.75385238460813,7.01403562830003,7.66148640165666,7.78635778130129,7.79093577810528,6.42691299981027,6.61292697039701,6.56518378876982,6.64151246118318,6.56827902048129,6.47249290536839
"SPRY4 - mRNA",6.71251702706657,6.53347898608656,6.68025283926029,6.40304168695537,6.52150375432491,6.47500160447695,5.88878198808802,6.75100122246623,7.77789589067857,7.85452924463217,7.39727196538391,6.25514658736287,6.48893821797332,6.62874888431809,6.4427326977289,6.2522515230002,6.49172919556531
"P4HA1 - mRNA",6.48119141038367,6.70340397541573,6.32661586588887,6.56173951537186,6.48673818180682,6.85351315911487,6.25135195384578,6.65146550586215,7.92653996012792,8.03183377436228,7.99786506399915,6.45605944674843,6.64647949385205,6.49868842930111,6.23122849738895,6.12939480086993,5.59317440905172
"C1QB - mRNA",6.48119141038367,6.60386831175309,6.28597389371737,6.06423982715387,6.58861799800883,6.47500160447695,5.78186663995269,6.72675367281422,8.22610036355002,8.26261404695843,8.07652204821057,5.98212824563508,6.24793011408888,5.85823090795938,5.79065593480871,5.33798141158456,6.46277783681731
"ICAM1 - mRNA",6.54259207549129,6.53347898608656,6.30643806294079,6.38616798672237,6.50422569459076,6.79692959232365,6.72528324898752,6.36767255670845,9.11096448548642,9.0070871662364,8.92451886747361,6.51264294477764,6.71133068061299,6.35573056121276,6.21211963270492,6.68193571336311,6.58424136372901
"GBP2 - mRNA",6.34994704397683,6.42100425219803,6.71127972530302,6.56173951537186,6.78739784119663,6.70766223186603,6.6049890887815,6.99385774353261,8.7834769863162,8.50811840170844,8.84724319584867,6.69484628349698,7.01089086695819,6.53895238235946,6.34085303961753,6.61482148672589,6.25332439962963
"MMP1 - mRNA",6.95762947804528,7.71934547440716,7.35636330612882,7.63498848167694,7.48673818985026,7.19746748888105,7.25135194437687,7.20166254816966,3.84415422471054,5.18971344732031,4.10960812001167,7.23846800632564,7.76577837285043,7.67163489633375,8.11258410788309,7.65990947080365,7.59762034176153
"IL24 - mRNA",7.41706108507559,7.75070964553733,7.5230131806607,8.13664839158467,8.17903480069964,7.57933815302672,8.01216450138697,7.91019977833202,4.85413152948008,3.91962420721993,4.10960812001167,8.14312003526776,8.33281906252217,8.00917270951975,8.09182548803731,8.27778655368078,9.00988071576957
"ANGPT2 - mRNA",7.7649843354354,7.36129793327236,7.57454340960646,8.09051919172656,8.0179296168217,7.59601704738214,7.79567248467877,7.8213905726815,6.89595167595868,6.73905209266303,6.38781158974131,8.14759358602663,8.37346100289581,8.23019961186755,8.41375367916647,7.85186072417284,8.47007035406928
"CCL2 - mRNA",7.38389423193759,7.16574719505502,7.68807237626502,8.58780188913797,8.58451344084995,7.70766223876743,7.62058587530575,8.50232207579217,6.43909393043919,6.43207428285178,6.24840855305116,8.19590757247311,8.50731666829793,7.53231918042055,8.06011653277324,8.39576487966852,8.74517749764037
"CYBB - mRNA",8.00202350419613,7.78140654133416,7.83617096816083,7.75156408262006,8.29409316361568,7.62880695057852,7.31024567698744,7.77484797430166,6.83275792559056,6.20720084785528,6.40667057313784,7.23846800632564,7.33281906699668,7.43610392508891,7.22170570254048,7.28859336865153,7.49172920358098
"ITGB8 - mRNA",7.84027245442083,7.91199060454828,7.64050675980477,7.97677701083272,7.82962596663801,8.05996409979201,7.62058587530575,8.01403562830003,5.85413152948008,6.20720084785528,5.84032384214897,8.06013071679503,8.14017384842664,7.96059255711209,8.06011653277324,7.96397114967549,7.91153599847458
"NFATC2 - mRNA",7.86452009299877,7.29901372237221,7.19011387915667,7.54663262169559,7.25846927939415,7.49292342737829,7.60498908137104,7.73892833444979,5.76666872564051,5.63951636123046,5.81230943043063,7.63238223044092,7.45146355313326,7.95564334637468,7.64863691825316,7.66544761157049,7.72092995270435
"CCL3/L1 - mRNA",6.86452009299877,7.06953188256752,7.06358154633597,6.80966697094284,6.75854295781213,6.67663537045233,6.16888983709941,6.30354219070007,5.93659363286311,5.98190857946602,5.56614895600781,5.2045205561165,5.6953890847325,6.49868842930111,5.59801092016057,5.94132232332833,6.23060437236065
"MAGEA1 - mRNA",7.16708288978846,7.09419401526365,7.1108872444148,6.84714176869386,6.63698088597763,6.85351315911487,6.96407006050466,6.42907299363566,5.41052485605681,5.76289873166396,5.18427819147953,5.61955809452065,5.87596134675164,6.27856260196288,6.17312551415117,5.88546913555051,6.25332439962963
"FCGR3A/B - mRNA",7.20555702386624,7.16574719505502,7.29624226273944,6.79695602139505,6.80161166520384,6.32299853806237,6.9394080200172,6.57203100939485,5.52155621995233,6.13594221189471,5.84032384214897,5.76639949420888,5.98489576520347,6.40012464960964,5.96058097968825,6.23745448341519,6.13596740411566
"PTPRC - mRNA",7.08691254970888,6.79651338413333,6.5996344644274,6.54663262169559,6.62103939542119,6.4384757554823,6.80934746592405,6.72675367281422,5.89595166384472,5.56008183312413,5.56614895600781,5.42691298304228,6.45146355313326,6.19703276357453,5.79065593480871,6.16110357816394,5.88268102352984
"RSAD2 - mRNA",7.08691254970888,7.16574719505502,6.80054714050218,6.40304168695537,6.37711373423623,6.54539085127694,6.75385238460813,6.5989981811102,5.85413152948008,5.08008899983569,5.56614895600781,5.36679201914597,5.66296755641934,6.14580733265718,6.13304810913005,6.19213039485903,5.91153599248268
"MS4A1 - mRNA",7.4811914184581,7.11844148161637,6.95110681241372,6.64920233506182,6.7290990631587,6.73803586164315,6.75385238460813,6.33596369193398,6.29023067248037,5.00208634093009,5.34933753319204,5.13413126148162,6.22590377358985,5.94069300321369,5.98330103555565,6.0298590890464,5.86803435335696
"HLA-DOA - mRNA",7.4811914184581,7.11844148161637,6.93805071131441,6.80966697094284,6.52150375432491,6.76778327923309,6.72528324898752,6.51653599640575,6.15898605756455,5.15408955142472,5.97277413640558,5.8996659619299,6.59585343106833,6.23019961186755,5.30522918061302,6.11327511559299,5.74517748755399
"LCK - mRNA",7.20555702386624,6.96643830049522,6.63242438751054,6.38616798672237,6.62103939542119,6.57933814548334,6.57328012827201,5.84411065197207,6.0145962056113,5.25842628473569,5.66344604284175,5.85659735940157,6.0108908557719,5.70150539285631,5.53788986054712,5.47043160373219,5.48214311937599
"PALMD - mRNA",7.31518149596893,6.79651338413333,6.6644855852373,6.14670197536785,6.58861799800883,6.61250509136715,5.8363144987552,6.42907299363566,6.29023067248037,6.15408953116614,5.75459385712396,5.51264294477764,5.87596134675164,5.74804795547027,5.73818845410245,5.56827902048129,5.61087649096592
"GIMAP4 - mRNA",6.95762947804528,6.91199059855826,6.89815786697498,6.45251035364229,6.572129810608,5.96042835055578,6.21071012680291,6.0535639979168,5.93659363286311,5.961444392448,5.49743608932004,5.56709070071005,5.6953890847325,6.09269600740399,5.47515416178462,5.78728874161161,5.69626791026011
"PTCD2 - mRNA",6.91182588765314,6.3408339059193,6.69584974513596,6.28055769942027,6.46903635246113,6.19746747905179,6.08142704472536,6.0535639979168,5.52155621995233,5.78635777476626,5.72484666459793,5.42691298304228,5.6953890847325,6.3099267590841,6.00566873877144,5.68193571336311,5.62836376262011
"APH1B - mRNA",6.65806926314974,6.49695297548573,6.80054714050218,6.28055769942027,6.27893347206304,6.01105454666099,6.12582113890512,6.23642798266487,5.93659363286311,5.87655554888437,5.78374024126317,5.54012366688977,5.95842358337107,6.26262107461296,5.76466074949494,5.61482148672589,5.89718063479304
"PARP12 - mRNA",6.81561049678706,6.85540698441485,6.58295566931197,6.40304168695537,6.21664921621303,6.24053630790918,5.40335509274161,6.0535639979168,6.15898605756455,5.961444392448,5.59931562132163,5.71909380328434,5.95842358337107,6.11061791853299,6.02769511552443,6.32404207726102,5.96756990504801
"TLR4 - mRNA",6.86452009299877,6.60386831175309,6.71127972530302,6.71824406841964,6.41458846947314,6.24053630790918,5.54085866917313,6.48796684074222,6.0145962056113,5.87655554888437,5.81230943043063,5.83457106494596,5.98489576520347,6.53895238235946,5.84128196384231,6.09697326182093,5.89718063479304
"PIK3CG - mRNA",6.71251702706657,6.53347898608656,6.54900834885453,6.70469743924633,6.572129810608,6.24053630790918,6.16888983709941,5.97339363806226,6.41052483909727,5.961444392448,5.97277413640558,5.92072766326322,6.13427339671034,6.3099267590841,6.04939010246042,6.28139777478665,6.3513564732032
"DNAJC14 - mRNA",6.41706109351704,6.60386831175309,6.6644855852373,6.31662694061001,6.41458846947314,6.19746747905179,6.08142704472536,6.16603878201952,6.0145962056113,5.87655554888437,5.92124376977448,6.15205330286718,5.84739212527883,5.85823090795938,5.96058097968825,5.99509360410611,6.17218759626698
"CD14 - mRNA",6.41706109351704,6.38147588052836,6.17905880357785,5.99914472429989,6.31901079512743,5.85351317159047,6.03562338191537,6.62547029289342,5.89595166384472,5.80944127585029,5.42528634287013,5.76639949420888,6.06151687792496,5.92051514277924,5.84128196384231,5.63754159312646,6.52011099828843
"VHL - mRNA",6.54259207549129,6.56910288708062,6.47861904561481,5.93097323439124,6.25846926997184,6.67663537045233,6.32935455256236,6.36767255670845,5.97612207408072,5.76289873166396,5.56614895600781,6.31999784877741,5.81824580979034,6.21371150652938,5.96058097968825,5.9773916478897,5.77688649053707
"RAD51 - mRNA",6.71251702706657,6.21155088341217,6.42347757882377,5.731664476089,6.08338275793892,6.40100095901364,6.25135195384578,6.01403562830003,5.52155621995233,6.06098018484925,5.63173714199866,5.69484626957102,5.72709791117117,6.18015896305515,5.71122153960042,5.95946969380991,5.98124490414892
"TBC1D10B - mRNA",6.54259207549129,6.29901372237221,6.38550960671098,5.85941998739401,6.03607683607231,6.32299853806237,6.40335509274161,5.97339363806226,5.93659363286311,5.6901424153392,6.02252714434829,5.76639949420888,5.95842358337107,5.81516210618286,6.02769511552443,6.14533624192376,6.09881440123848
"HRAS - mRNA",7.04509238962028,6.85540698441485,6.46047163992774,5.8347580561207,6.15155421246358,6.73803586164315,6.6049890887815,6.33596369193398,5.67355936364789,5.80944127585029,5.97277413640558,6.42691299981027,6.62980071234986,5.99958667629536,6.23122849738895,5.90432821097715,5.83828690035079
"NGFR - mRNA",6.7649843354354,6.21155088341217,6.17905880357785,5.40304168695537,6.25846926997184,6.51062547267304,6.78186663995269,6.45882047507323,5.72086505654296,5.98190857946602,5.49743608932004,6.25514658736287,6.48893821797332,6.05617016823711,6.00566873877144,6.22250410350777,5.99479149702802
"BRIP1 - mRNA",6.27955759846801,6.73511273282084,6.38550960671098,6.0428661959909,6.15155421246358,6.05996408897982,6.91431696955839,6.30354219070007,6.32125748259726,6.17201143241054,6.34933751549773,6.11598392361169,5.45146355313326,6.3706807642927,5.8161911069318,6.17670047310206,6.18406173099188
"SLC2A1 - mRNA",6.48119141038367,6.63781553398549,6.64854398953653,6.08530144486898,6.31901079512743,6.3625268554936,6.43897898334975,6.16603878201952,5.97612207408072,6.43207428285178,6.18427819147953,6.00202779244285,5.78849849782443,5.96059256290368,5.5682634830662,6.0298590890464,5.67958909275793
"DAB2 - mRNA",6.81561049678706,6.67098250558903,6.46047163992774,5.97677702228667,5.93654117508448,6.51062547267304,6.54085866917313,6.45882047507323,6.43909393043919,6.00208636343963,6.16225193703633,5.85659735940157,6.13427339671034,6.11061791853299,5.68374071685863,5.82736615557941,5.88268102352984
"CCNE1 - mRNA",7.00202350419613,6.82626073308954,6.63242438751054,6.24356363944042,6.46903635246113,6.19746747905179,6.50769182469624,5.702091601201,6.12422073542918,6.06098018484925,5.94723901189214,6.41211612355566,5.62980072691805,6.3706807642927,6.42624454005438,6.35178712210876,6.30860677313375
